record_id,redcap_repeat_instrument,redcap_repeat_instance,name,gender,eye_color,race,hair_color,height,weight,publisher,skin_color,alignment,heroes_information_complete,power,super_hero_powers_complete
235,super_hero_powers,5,,,,,,,,,,,,Shapeshifting,0
235,super_hero_powers,6,,,,,,,,,,,,Invulnerability,0
235,super_hero_powers,7,,,,,,,,,,,,Elasticity,0
236,,,Electro,Male,blue,Human,Auburn,180,74,"Marvel Comics",-,bad,0,,
236,super_hero_powers,1,,,,,,,,,,,,"Super Speed",0
236,super_hero_powers,2,,,,,,,,,,,,Electrokinesis,0
236,super_hero_powers,3,,,,,,,,,,,,"Electrical Transport",0
237,,,Elektra,Female,blue,Human,Black,175,59,"Marvel Comics",-,good,0,,
237,super_hero_powers,1,,,,,,,,,,,,Agility,0
237,super_hero_powers,2,,,,,,,,,,,,Stealth,0
237,super_hero_powers,3,,,,,,,,,,,,"Danger Sense",0
237,super_hero_powers,4,,,,,,,,,,,,Marksmanship,0
237,super_hero_powers,5,,,,,,,,,,,,"Weapons Master",0
237,super_hero_powers,6,,,,,,,,,,,,Intelligence,0
237,super_hero_powers,7,,,,,,,,,,,,Telepathy,0
237,super_hero_powers,8,,,,,,,,,,,,"Peak Human Condition",0
237,super_hero_powers,9,,,,,,,,,,,,Hypnokinesis,0
237,super_hero_powers,10,,,,,,,,,,,,"Telepathy Resistance",0
238,,,"Elle Bishop",Female,blue,-,Blond,-99,-99,"NBC - Heroes",-,bad,0,,
238,super_hero_powers,1,,,,,,,,,,,,Electrokinesis,0
239,,,"Elongated Man",Male,blue,-,Red,185,80,"DC Comics",-,good,0,,
239,super_hero_powers,1,,,,,,,,,,,,Agility,0
239,super_hero_powers,2,,,,,,,,,,,,Durability,0
239,super_hero_powers,3,,,,,,,,,,,,"Size Changing",0
239,super_hero_powers,4,,,,,,,,,,,,Shapeshifting,0
239,super_hero_powers,5,,,,,,,,,,,,Elasticity,0
240,,,"Emma Frost",Female,blue,-,Blond,178,65,"Marvel Comics",-,good,0,,
240,super_hero_powers,1,,,,,,,,,,,,Durability,0
240,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
240,super_hero_powers,3,,,,,,,,,,,,Telepathy,0
240,super_hero_powers,4,,,,,,,,,,,,"Density Control",0
240,super_hero_powers,5,,,,,,,,,,,,Stamina,0
240,super_hero_powers,6,,,,,,,,,,,,Possession,0
240,super_hero_powers,7,,,,,,,,,,,,Camouflage,0
240,super_hero_powers,8,,,,,,,,,,,,"Astral Projection",0
240,super_hero_powers,9,,,,,,,,,,,,"Psionic Powers",0
240,super_hero_powers,10,,,,,,,,,,,,"Mind Control",0
240,super_hero_powers,11,,,,,,,,,,,,"Natural Armor",0
240,super_hero_powers,12,,,,,,,,,,,,Illusions,0
240,super_hero_powers,13,,,,,,,,,,,,"Telepathy Resistance",0
240,super_hero_powers,14,,,,,,,,,,,,"Mind Control Resistance",0
241,,,Enchantress,Female,blue,Human,Blond,168,57,"DC Comics",-,good,0,,
241,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
241,super_hero_powers,2,,,,,,,,,,,,Durability,0
241,super_hero_powers,3,,,,,,,,,,,,Flight,0
241,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
241,super_hero_powers,5,,,,,,,,,,,,Teleportation,0
241,super_hero_powers,6,,,,,,,,,,,,"Enhanced Senses",0
241,super_hero_powers,7,,,,,,,,,,,,Magic,0
241,super_hero_powers,8,,,,,,,,,,,,"Element Control",0
241,super_hero_powers,9,,,,,,,,,,,,Phasing,0
241,super_hero_powers,10,,,,,,,,,,,,"Fire Control",0
241,super_hero_powers,11,,,,,,,,,,,,Reflexes,0
241,super_hero_powers,12,,,,,,,,,,,,"Energy Constructs",0
241,super_hero_powers,13,,,,,,,,,,,,Intangibility,0
241,super_hero_powers,14,,,,,,,,,,,,Illusions,0
242,,,Energy,Female,-,-,-,-99,-99,HarperCollins,-,good,0,,
242,super_hero_powers,1,,,,,,,,,,,,Flight,0
242,super_hero_powers,2,,,,,,,,,,,,Electrokinesis,0
242,super_hero_powers,3,,,,,,,,,,,,"Energy Manipulation",0
243,,,ERG-1,Male,-,-,-,-99,-99,"DC Comics",-,good,0,,
244,,,"Ethan Hunt",Male,brown,Human,Brown,168,-99,,-,good,0,,
244,super_hero_powers,1,,,,,,,,,,,,Agility,0
244,super_hero_powers,2,,,,,,,,,,,,Durability,0
244,super_hero_powers,3,,,,,,,,,,,,Stealth,0
244,super_hero_powers,4,,,,,,,,,,,,Marksmanship,0
244,super_hero_powers,5,,,,,,,,,,,,"Weapons Master",0
244,super_hero_powers,6,,,,,,,,,,,,Intelligence,0
244,super_hero_powers,7,,,,,,,,,,,,Stamina,0
244,super_hero_powers,8,,,,,,,,,,,,Reflexes,0
245,,,Etrigan,Male,red,Demon,"No Hair",193,203,"DC Comics",yellow,neutral,0,,
245,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
245,super_hero_powers,2,,,,,,,,,,,,Durability,0
245,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
245,super_hero_powers,4,,,,,,,,,,,,"Energy Blasts",0
245,super_hero_powers,5,,,,,,,,,,,,"Enhanced Senses",0
245,super_hero_powers,6,,,,,,,,,,,,Magic,0
245,super_hero_powers,7,,,,,,,,,,,,Jump,0
245,super_hero_powers,8,,,,,,,,,,,,Immortality,0
245,super_hero_powers,9,,,,,,,,,,,,Precognition,0
245,super_hero_powers,10,,,,,,,,,,,,"Natural Weapons",0
246,,,"Evil Deadpool",Male,white,Mutant,Red,188,95,"Marvel Comics",-,bad,0,,
246,super_hero_powers,1,,,,,,,,,,,,Agility,0
246,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
246,super_hero_powers,3,,,,,,,,,,,,"Dimensional Awareness",0
246,super_hero_powers,4,,,,,,,,,,,,Stealth,0
246,super_hero_powers,5,,,,,,,,,,,,Marksmanship,0
246,super_hero_powers,6,,,,,,,,,,,,"Weapons Master",0
246,super_hero_powers,7,,,,,,,,,,,,Longevity,0
246,super_hero_powers,8,,,,,,,,,,,,Stamina,0
246,super_hero_powers,9,,,,,,,,,,,,"Weapon-based Powers",0
246,super_hero_powers,10,,,,,,,,,,,,Teleportation,0
246,super_hero_powers,11,,,,,,,,,,,,Immortality,0
246,super_hero_powers,12,,,,,,,,,,,,Reflexes,0
246,super_hero_powers,13,,,,,,,,,,,,Regeneration,0
246,super_hero_powers,14,,,,,,,,,,,,"Toxin and Disease Resistance",0
246,super_hero_powers,15,,,,,,,,,,,,"Telepathy Resistance",0
246,super_hero_powers,16,,,,,,,,,,,,"Mind Control Resistance",0
247,,,Evilhawk,Male,red,Alien,Black,191,106,"Marvel Comics",green,bad,0,,
247,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
247,super_hero_powers,2,,,,,,,,,,,,Durability,0
247,super_hero_powers,3,,,,,,,,,,,,Flight,0
247,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
247,super_hero_powers,5,,,,,,,,,,,,"Energy Blasts",0
247,super_hero_powers,6,,,,,,,,,,,,"Weapon-based Powers",0
247,super_hero_powers,7,,,,,,,,,,,,"Force Fields",0
247,super_hero_powers,8,,,,,,,,,,,,"Power Suit",0
247,super_hero_powers,9,,,,,,,,,,,,"Vision - Telescopic",0
247,super_hero_powers,10,,,,,,,,,,,,"Vision - Infrared",0
248,,,Exodus,Male,blue,Mutant,Black,183,88,"Marvel Comics",red,bad,0,,
248,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
248,super_hero_powers,2,,,,,,,,,,,,Flight,0
248,super_hero_powers,3,,,,,,,,,,,,Telepathy,0
248,super_hero_powers,4,,,,,,,,,,,,"Energy Blasts",0
248,super_hero_powers,5,,,,,,,,,,,,Teleportation,0
248,super_hero_powers,6,,,,,,,,,,,,Telekinesis,0
248,super_hero_powers,7,,,,,,,,,,,,"Astral Projection",0
248,super_hero_powers,8,,,,,,,,,,,,"Psionic Powers",0
248,super_hero_powers,9,,,,,,,,,,,,"Mind Blast",0
248,super_hero_powers,10,,,,,,,,,,,,Regeneration,0
248,super_hero_powers,11,,,,,,,,,,,,Illusions,0
248,super_hero_powers,12,,,,,,,,,,,,Resurrection,0
249,,,"Fabian Cortez",-,blue,-,Brown,196,96,"Marvel Comics",-,bad,0,,
249,super_hero_powers,1,,,,,,,,,,,,"Power Augmentation",0
250,,,Falcon,Male,brown,Human,Black,188,108,"Marvel Comics",-,good,0,,
250,super_hero_powers,1,,,,,,,,,,,,Flight,0
250,super_hero_powers,2,,,,,,,,,,,,Telepathy,0
250,super_hero_powers,3,,,,,,,,,,,,"Animal Oriented Powers",0
250,super_hero_powers,4,,,,,,,,,,,,Gliding,0
251,,,"Fallen One II",Male,black,-,Blue,-99,-99,"Marvel Comics",-,bad,0,,
251,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
251,super_hero_powers,2,,,,,,,,,,,,Durability,0
251,super_hero_powers,3,,,,,,,,,,,,"Energy Absorption",0
251,super_hero_powers,4,,,,,,,,,,,,Flight,0
251,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
251,super_hero_powers,6,,,,,,,,,,,,Telepathy,0
251,super_hero_powers,7,,,,,,,,,,,,"Energy Blasts",0
251,super_hero_powers,8,,,,,,,,,,,,"Size Changing",0
251,super_hero_powers,9,,,,,,,,,,,,"Super Speed",0
251,super_hero_powers,10,,,,,,,,,,,,"Darkforce Manipulation",0
251,super_hero_powers,11,,,,,,,,,,,,"Enhanced Senses",0
251,super_hero_powers,12,,,,,,,,,,,,Phasing,0
251,super_hero_powers,13,,,,,,,,,,,,Invulnerability,0
251,super_hero_powers,14,,,,,,,,,,,,Self-Sustenance,0
251,super_hero_powers,15,,,,,,,,,,,,"Gravity Control",0
251,super_hero_powers,16,,,,,,,,,,,,"Energy Manipulation",0
251,super_hero_powers,17,,,,,,,,,,,,"Time Travel",0
251,super_hero_powers,18,,,,,,,,,,,,Illusions,0
252,,,Faora,Female,-,Kryptonian,-,-99,-99,"DC Comics",-,bad,0,,
252,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
252,super_hero_powers,2,,,,,,,,,,,,Durability,0
252,super_hero_powers,3,,,,,,,,,,,,"Energy Absorption",0
252,super_hero_powers,4,,,,,,,,,,,,Flight,0
252,super_hero_powers,5,,,,,,,,,,,,Longevity,0
252,super_hero_powers,6,,,,,,,,,,,,Intelligence,0
252,super_hero_powers,7,,,,,,,,,,,,"Super Strength",0
252,super_hero_powers,8,,,,,,,,,,,,Stamina,0
252,super_hero_powers,9,,,,,,,,,,,,"Super Speed",0
252,super_hero_powers,10,,,,,,,,,,,,"Enhanced Senses",0
252,super_hero_powers,11,,,,,,,,,,,,Jump,0
252,super_hero_powers,12,,,,,,,,,,,,Invulnerability,0
252,super_hero_powers,13,,,,,,,,,,,,"Enhanced Hearing",0
252,super_hero_powers,14,,,,,,,,,,,,Hypnokinesis,0
252,super_hero_powers,15,,,,,,,,,,,,"Vision - Telescopic",0
252,super_hero_powers,16,,,,,,,,,,,,"Vision - Microscopic",0
252,super_hero_powers,17,,,,,,,,,,,,"Super Breath",0
252,super_hero_powers,18,,,,,,,,,,,,"Vision - Heat",0
252,super_hero_powers,19,,,,,,,,,,,,"Vision - X-Ray",0
253,,,Feral,-,"yellow (without irises)",-,"Orange / White",175,50,"Marvel Comics",-,good,0,,
253,super_hero_powers,1,,,,,,,,,,,,Agility,0
253,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
253,super_hero_powers,3,,,,,,,,,,,,"Super Strength",0
253,super_hero_powers,4,,,,,,,,,,,,"Super Speed",0
253,super_hero_powers,5,,,,,,,,,,,,"Animal Oriented Powers",0
253,super_hero_powers,6,,,,,,,,,,,,"Enhanced Senses",0
253,super_hero_powers,7,,,,,,,,,,,,Jump,0
253,super_hero_powers,8,,,,,,,,,,,,Reflexes,0
253,super_hero_powers,9,,,,,,,,,,,,"Natural Weapons",0
254,,,"Fighting Spirit",Female,-,-,Red,-99,-99,"DC Comics",-,good,0,,
254,super_hero_powers,1,,,,,,,,,,,,Flight,0
254,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
254,super_hero_powers,3,,,,,,,,,,,,Invulnerability,0
255,,,"Fin Fang Foom",Male,red,Kakarantharaian,"No Hair",975,18,"Marvel Comics",green,good,0,,
255,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
255,super_hero_powers,2,,,,,,,,,,,,Durability,0
255,super_hero_powers,3,,,,,,,,,,,,Flight,0
255,super_hero_powers,4,,,,,,,,,,,,Longevity,0
255,super_hero_powers,5,,,,,,,,,,,,"Super Strength",0
255,super_hero_powers,6,,,,,,,,,,,,Telepathy,0
255,super_hero_powers,7,,,,,,,,,,,,Stamina,0
255,super_hero_powers,8,,,,,,,,,,,,Possession,0
255,super_hero_powers,9,,,,,,,,,,,,Shapeshifting,0
255,super_hero_powers,10,,,,,,,,,,,,"Substance Secretion",0
256,,,Firebird,Female,brown,-,Black,165,56,"Marvel Comics",-,good,0,,
256,super_hero_powers,1,,,,,,,,,,,,Flight,0
256,super_hero_powers,2,,,,,,,,,,,,"Energy Blasts",0
256,super_hero_powers,3,,,,,,,,,,,,Immortality,0
256,super_hero_powers,4,,,,,,,,,,,,"Fire Control",0
256,super_hero_powers,5,,,,,,,,,,,,"Fire Resistance",0
256,super_hero_powers,6,,,,,,,,,,,,"Energy Manipulation",0
256,super_hero_powers,7,,,,,,,,,,,,"Heat Resistance",0
257,,,Firelord,-,white,-,Yellow,193,99,"Marvel Comics",-,good,0,,
257,super_hero_powers,1,,,,,,,,,,,,Durability,0
257,super_hero_powers,2,,,,,,,,,,,,Flight,0
257,super_hero_powers,3,,,,,,,,,,,,"Energy Blasts",0
257,super_hero_powers,4,,,,,,,,,,,,"Fire Control",0
257,super_hero_powers,5,,,,,,,,,,,,"Energy Manipulation",0
257,super_hero_powers,6,,,,,,,,,,,,"Heat Resistance",0
258,,,Firestar,Female,green,Mutant,Red,173,56,"Marvel Comics",-,good,0,,
258,super_hero_powers,1,,,,,,,,,,,,Flight,0
258,super_hero_powers,2,,,,,,,,,,,,"Energy Blasts",0
258,super_hero_powers,3,,,,,,,,,,,,"Enhanced Senses",0
258,super_hero_powers,4,,,,,,,,,,,,"Heat Generation",0
258,super_hero_powers,5,,,,,,,,,,,,"Energy Manipulation",0
258,super_hero_powers,6,,,,,,,,,,,,"Energy Resistance",0
259,,,Firestorm,Male,brown,-,Black,-99,-99,"DC Comics",-,good,0,,
259,super_hero_powers,1,,,,,,,,,,,,Durability,0
259,super_hero_powers,2,,,,,,,,,,,,"Energy Absorption",0
259,super_hero_powers,3,,,,,,,,,,,,Flight,0
259,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
259,super_hero_powers,5,,,,,,,,,,,,"Energy Blasts",0
259,super_hero_powers,6,,,,,,,,,,,,"Density Control",0
259,super_hero_powers,7,,,,,,,,,,,,Shapeshifting,0
259,super_hero_powers,8,,,,,,,,,,,,Phasing,0
259,super_hero_powers,9,,,,,,,,,,,,"Fire Control",0
259,super_hero_powers,10,,,,,,,,,,,,"Enhanced Memory",0
259,super_hero_powers,11,,,,,,,,,,,,"Energy Constructs",0
259,super_hero_powers,12,,,,,,,,,,,,Self-Sustenance,0
259,super_hero_powers,13,,,,,,,,,,,,"Psionic Powers",0
259,super_hero_powers,14,,,,,,,,,,,,"Molecular Manipulation",0
259,super_hero_powers,15,,,,,,,,,,,,"Heat Generation",0
259,super_hero_powers,16,,,,,,,,,,,,Regeneration,0
259,super_hero_powers,17,,,,,,,,,,,,"Energy Manipulation",0
259,super_hero_powers,18,,,,,,,,,,,,"Heat Resistance",0
259,super_hero_powers,19,,,,,,,,,,,,"Vision - Telescopic",0
259,super_hero_powers,20,,,,,,,,,,,,"Vision - Microscopic",0
259,super_hero_powers,21,,,,,,,,,,,,"Vision - X-Ray",0
259,super_hero_powers,22,,,,,,,,,,,,"Vision - Thermal",0
260,,,Firestorm,Male,blue,Human,Auburn,188,91,"DC Comics",-,good,0,,
260,super_hero_powers,1,,,,,,,,,,,,Durability,0
260,super_hero_powers,2,,,,,,,,,,,,"Energy Absorption",0
260,super_hero_powers,3,,,,,,,,,,,,Flight,0
260,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
260,super_hero_powers,5,,,,,,,,,,,,"Energy Blasts",0
260,super_hero_powers,6,,,,,,,,,,,,"Density Control",0
260,super_hero_powers,7,,,,,,,,,,,,Shapeshifting,0
260,super_hero_powers,8,,,,,,,,,,,,Phasing,0
260,super_hero_powers,9,,,,,,,,,,,,"Fire Control",0
260,super_hero_powers,10,,,,,,,,,,,,"Enhanced Memory",0
260,super_hero_powers,11,,,,,,,,,,,,"Energy Constructs",0
260,super_hero_powers,12,,,,,,,,,,,,Self-Sustenance,0
260,super_hero_powers,13,,,,,,,,,,,,"Psionic Powers",0
260,super_hero_powers,14,,,,,,,,,,,,"Molecular Manipulation",0
260,super_hero_powers,15,,,,,,,,,,,,"Heat Generation",0
260,super_hero_powers,16,,,,,,,,,,,,Regeneration,0
260,super_hero_powers,17,,,,,,,,,,,,"Energy Manipulation",0
260,super_hero_powers,18,,,,,,,,,,,,"Heat Resistance",0
260,super_hero_powers,19,,,,,,,,,,,,"Vision - Telescopic",0
260,super_hero_powers,20,,,,,,,,,,,,"Vision - Microscopic",0
260,super_hero_powers,21,,,,,,,,,,,,"Vision - X-Ray",0
260,super_hero_powers,22,,,,,,,,,,,,"Vision - Thermal",0
261,,,Fixer,-,red,-,"No Hair",-99,-99,"Marvel Comics",-,bad,0,,
262,,,Flash,Male,blue,Human,"Brown / White",180,81,"DC Comics",-,good,0,,
262,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
262,super_hero_powers,2,,,,,,,,,,,,"Energy Absorption",0
262,super_hero_powers,3,,,,,,,,,,,,Flight,0
262,super_hero_powers,4,,,,,,,,,,,,Longevity,0
262,super_hero_powers,5,,,,,,,,,,,,Stamina,0
262,super_hero_powers,6,,,,,,,,,,,,"Super Speed",0
262,super_hero_powers,7,,,,,,,,,,,,"Enhanced Senses",0
262,super_hero_powers,8,,,,,,,,,,,,Phasing,0
262,super_hero_powers,9,,,,,,,,,,,,Reflexes,0
262,super_hero_powers,10,,,,,,,,,,,,"Energy Constructs",0
262,super_hero_powers,11,,,,,,,,,,,,Self-Sustenance,0
263,,,"Flash Gordon",Male,-,-,-,-99,-99,,-,good,0,,
263,super_hero_powers,1,,,,,,,,,,,,Marksmanship,0
264,,,"Flash II",Male,blue,Human,Blond,183,88,"DC Comics",-,good,0,,
264,super_hero_powers,1,,,,,,,,,,,,Agility,0
264,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
264,super_hero_powers,3,,,,,,,,,,,,"Energy Absorption",0
264,super_hero_powers,4,,,,,,,,,,,,Flight,0
264,super_hero_powers,5,,,,,,,,,,,,Longevity,0
264,super_hero_powers,6,,,,,,,,,,,,"Energy Blasts",0
264,super_hero_powers,7,,,,,,,,,,,,Stamina,0
264,super_hero_powers,8,,,,,,,,,,,,"Super Speed",0
264,super_hero_powers,9,,,,,,,,,,,,"Enhanced Senses",0
264,super_hero_powers,10,,,,,,,,,,,,Phasing,0
264,super_hero_powers,11,,,,,,,,,,,,Reflexes,0
264,super_hero_powers,12,,,,,,,,,,,,"Energy Constructs",0
264,super_hero_powers,13,,,,,,,,,,,,Self-Sustenance,0
264,super_hero_powers,14,,,,,,,,,,,,"Time Travel",0
264,super_hero_powers,15,,,,,,,,,,,,"Speed Force",0
265,,,"Flash III",Male,-,Human,-,183,86,"DC Comics",-,good,0,,
265,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
265,super_hero_powers,2,,,,,,,,,,,,Flight,0
265,super_hero_powers,3,,,,,,,,,,,,Longevity,0
265,super_hero_powers,4,,,,,,,,,,,,"Super Strength",0
265,super_hero_powers,5,,,,,,,,,,,,Stamina,0
265,super_hero_powers,6,,,,,,,,,,,,"Super Speed",0
265,super_hero_powers,7,,,,,,,,,,,,"Enhanced Senses",0
265,super_hero_powers,8,,,,,,,,,,,,"Dimensional Travel",0
265,super_hero_powers,9,,,,,,,,,,,,Phasing,0
265,super_hero_powers,10,,,,,,,,,,,,Reflexes,0
265,super_hero_powers,11,,,,,,,,,,,,"Energy Constructs",0
265,super_hero_powers,12,,,,,,,,,,,,Self-Sustenance,0
265,super_hero_powers,13,,,,,,,,,,,,"Power Absorption",0
265,super_hero_powers,14,,,,,,,,,,,,"Time Travel",0
266,,,"Flash IV",Male,yellow,Human,Auburn,157,52,"DC Comics",-,good,0,,
266,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
266,super_hero_powers,2,,,,,,,,,,,,"Super Speed",0
266,super_hero_powers,3,,,,,,,,,,,,"Dimensional Travel",0
266,super_hero_powers,4,,,,,,,,,,,,"Enhanced Memory",0
266,super_hero_powers,5,,,,,,,,,,,,Reflexes,0
266,super_hero_powers,6,,,,,,,,,,,,"Energy Constructs",0
266,super_hero_powers,7,,,,,,,,,,,,"Time Travel",0
267,,,Forge,-,brown,-,Black,183,81,"Marvel Comics",-,good,0,,
267,super_hero_powers,1,,,,,,,,,,,,Intelligence,0
267,super_hero_powers,2,,,,,,,,,,,,Magic,0
268,,,"Franklin Richards",Male,blue,Mutant,Blond,142,45,"Marvel Comics",-,good,0,,
268,super_hero_powers,1,,,,,,,,,,,,Agility,0
268,super_hero_powers,2,,,,,,,,,,,,"Dimensional Awareness",0
268,super_hero_powers,3,,,,,,,,,,,,Durability,0
268,super_hero_powers,4,,,,,,,,,,,,Flight,0
268,super_hero_powers,5,,,,,,,,,,,,Longevity,0
268,super_hero_powers,6,,,,,,,,,,,,Intelligence,0
268,super_hero_powers,7,,,,,,,,,,,,"Super Strength",0
268,super_hero_powers,8,,,,,,,,,,,,Telepathy,0
268,super_hero_powers,9,,,,,,,,,,,,"Energy Blasts",0
268,super_hero_powers,10,,,,,,,,,,,,Duplication,0
268,super_hero_powers,11,,,,,,,,,,,,Stamina,0
268,super_hero_powers,12,,,,,,,,,,,,"Super Speed",0
268,super_hero_powers,13,,,,,,,,,,,,Teleportation,0
268,super_hero_powers,14,,,,,,,,,,,,Telekinesis,0
268,super_hero_powers,15,,,,,,,,,,,,Immortality,0
268,super_hero_powers,16,,,,,,,,,,,,"Astral Projection",0
268,super_hero_powers,17,,,,,,,,,,,,Invulnerability,0
268,super_hero_powers,18,,,,,,,,,,,,"Force Fields",0
268,super_hero_powers,19,,,,,,,,,,,,Animation,0
268,super_hero_powers,20,,,,,,,,,,,,Precognition,0
268,super_hero_powers,21,,,,,,,,,,,,"Molecular Manipulation",0
268,super_hero_powers,22,,,,,,,,,,,,"Energy Manipulation",0
268,super_hero_powers,23,,,,,,,,,,,,"Time Travel",0
268,super_hero_powers,24,,,,,,,,,,,,Illusions,0
268,super_hero_powers,25,,,,,,,,,,,,Omnipotent,0
268,super_hero_powers,26,,,,,,,,,,,,"Telepathy Resistance",0
268,super_hero_powers,27,,,,,,,,,,,,"Time Manipulation",0
268,super_hero_powers,28,,,,,,,,,,,,"Grim Reaping",0
268,super_hero_powers,29,,,,,,,,,,,,"Reality Warping",0
269,,,"Franklin Storm",-,blue,-,Grey,188,92,"Marvel Comics",-,good,0,,
270,,,Frenzy,Female,brown,-,Black,211,104,"Marvel Comics",-,bad,0,,
270,super_hero_powers,1,,,,,,,,,,,,"Cold Resistance",0
270,super_hero_powers,2,,,,,,,,,,,,"Super Strength",0
270,super_hero_powers,3,,,,,,,,,,,,Stamina,0
270,super_hero_powers,4,,,,,,,,,,,,Invulnerability,0
270,super_hero_powers,5,,,,,,,,,,,,"Heat Resistance",0
271,,,Frigga,Female,blue,-,White,180,167,"Marvel Comics",-,good,0,,
271,super_hero_powers,1,,,,,,,,,,,,"Super Strength",0
271,super_hero_powers,2,,,,,,,,,,,,Magic,0
272,,,Galactus,Male,black,"Cosmic Entity",Black,876,16,"Marvel Comics",-,neutral,0,,
272,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
272,super_hero_powers,2,,,,,,,,,,,,"Dimensional Awareness",0
272,super_hero_powers,3,,,,,,,,,,,,Durability,0
272,super_hero_powers,4,,,,,,,,,,,,"Energy Absorption",0
272,super_hero_powers,5,,,,,,,,,,,,Flight,0
272,super_hero_powers,6,,,,,,,,,,,,Marksmanship,0
272,super_hero_powers,7,,,,,,,,,,,,Longevity,0
272,super_hero_powers,8,,,,,,,,,,,,Intelligence,0
272,super_hero_powers,9,,,,,,,,,,,,"Super Strength",0
272,super_hero_powers,10,,,,,,,,,,,,Telepathy,0
272,super_hero_powers,11,,,,,,,,,,,,"Energy Blasts",0
272,super_hero_powers,12,,,,,,,,,,,,"Size Changing",0
272,super_hero_powers,13,,,,,,,,,,,,Stamina,0
272,super_hero_powers,14,,,,,,,,,,,,"Super Speed",0
272,super_hero_powers,15,,,,,,,,,,,,Teleportation,0
272,super_hero_powers,16,,,,,,,,,,,,Telekinesis,0
272,super_hero_powers,17,,,,,,,,,,,,"Energy Beams",0
272,super_hero_powers,18,,,,,,,,,,,,"Dimensional Travel",0
272,super_hero_powers,19,,,,,,,,,,,,Immortality,0
272,super_hero_powers,20,,,,,,,,,,,,Invulnerability,0
272,super_hero_powers,21,,,,,,,,,,,,"Force Fields",0
272,super_hero_powers,22,,,,,,,,,,,,"Psionic Powers",0
272,super_hero_powers,23,,,,,,,,,,,,"Molecular Manipulation",0
272,super_hero_powers,24,,,,,,,,,,,,Regeneration,0
272,super_hero_powers,25,,,,,,,,,,,,Levitation,0
272,super_hero_powers,26,,,,,,,,,,,,"Energy Manipulation",0
272,super_hero_powers,27,,,,,,,,,,,,"Power Cosmic",0
272,super_hero_powers,28,,,,,,,,,,,,"Toxin and Disease Resistance",0
272,super_hero_powers,29,,,,,,,,,,,,"Portal Creation",0
272,super_hero_powers,30,,,,,,,,,,,,"Grim Reaping",0
272,super_hero_powers,31,,,,,,,,,,,,Resurrection,0
272,super_hero_powers,32,,,,,,,,,,,,Vitakinesis,0
273,,,Gambit,Male,red,Mutant,Brown,185,81,"Marvel Comics",-,good,0,,
273,super_hero_powers,1,,,,,,,,,,,,Agility,0
273,super_hero_powers,2,,,,,,,,,,,,Telekinesis,0
273,super_hero_powers,3,,,,,,,,,,,,"Psionic Powers",0
273,super_hero_powers,4,,,,,,,,,,,,"Energy Manipulation",0
273,super_hero_powers,5,,,,,,,,,,,,"Telepathy Resistance",0
274,,,Gamora,Female,yellow,Zen-Whoberian,Black,183,77,"Marvel Comics",green,good,0,,
274,super_hero_powers,1,,,,,,,,,,,,Agility,0
274,super_hero_powers,2,,,,,,,,,,,,"Accelerated Healing",0
274,super_hero_powers,3,,,,,,,,,,,,Durability,0
274,super_hero_powers,4,,,,,,,,,,,,Stealth,0
274,super_hero_powers,5,,,,,,,,,,,,Marksmanship,0
274,super_hero_powers,6,,,,,,,,,,,,"Weapons Master",0
274,super_hero_powers,7,,,,,,,,,,,,Intelligence,0
274,super_hero_powers,8,,,,,,,,,,,,"Super Strength",0
274,super_hero_powers,9,,,,,,,,,,,,Stamina,0
274,super_hero_powers,10,,,,,,,,,,,,"Super Speed",0
274,super_hero_powers,11,,,,,,,,,,,,"Enhanced Senses",0
274,super_hero_powers,12,,,,,,,,,,,,Reflexes,0
274,super_hero_powers,13,,,,,,,,,,,,"Telepathy Resistance",0
275,,,"Garbage Man",Male,-,Mutant,-,-99,-99,"DC Comics",-,good,0,,
275,super_hero_powers,1,,,,,,,,,,,,"Accelerated Healing",0
276,,,"Gary Bell",Male,-,Alpha,-,-99,-99,SyFy,-,good,0,,
276,super_hero_powers,1,,,,,,,,,,,,Intelligence,0
